2.22		0.0000000042462
2.23		0.00000000360671
2.24		0.00000000306954
2.25		0.00000000263469
2.26		0.00000000222542
2.27		0.00000000189289
2.28		0.00000000161151
2.29		0.0000000013813
2.3		0.00000000117666
2.31		9.97602E-10
2.32		8.44125E-10
2.33		7.41807E-10
2.34		6.13909E-10
2.35		5.3717E-10
2.36		4.60432E-10
2.37		3.83693E-10
2.38		3.32534E-10
2.39		2.81375E-10
2.4		2.30216E-10
2.41		2.04636E-10
2.42		1.79057E-10
2.43		1.53477E-10
2.44		1.27898E-10
2.45		1.02318E-10
2.46		1.02318E-10
2.47		7.67386E-11
2.48		7.67386E-11
2.49		5.11591E-11
2.5		5.11591E-11
2.51		5.11591E-11
2.52		2.55795E-11
2.53		2.55795E-11
2.54		2.55795E-11
2.55		2.55795E-11
2.56		2.55795E-11
2.57		2.55795E-11
2.58		2.55795E-11
2.59		0
2.6		0
2.61		0
2.62		0
2.63		0
2.64		0
2.65		0
2.66		0
2.67		0
2.68		0
2.69		0
2.7		0
2.71		0
2.72		0
2.73		0
2.74		0
2.75		0
2.76		0
2.77		0
2.78		0
2.79		0
2.8		0
2.81		0
2.82		0
2.83		0
2.84		0
2.85		0
2.86		0
2.87		0
2.88		0
2.89		0
2.9		0
2.91		0
2.92		0
2.93		0
2.94		0
2.95		0
2.96		0
2.97		0
2.98		0
2.99		0
3		0
3.01		0
3.02		0
3.03		0
3.04		0
3.05		0
3.06		0
3.07		0
3.08		0
3.09		0
3.1		0
3.11		0
3.12		0
3.13		0
3.14		0
3.15		0
3.16		0
3.17		0
3.18		0
3.19		0
3.2		0
3.21		0
3.22		0
3.23		0
3.24		0
3.25		0
3.26		0
3.27		0
3.28		0
3.29		0
3.3		0
3.31		0
3.32		0
3.33		0
3.34		0
3.35		0
3.36		0
3.37		0
3.38		0
3.39		0
3.4		0
3.41		0
3.42		0
3.43		0
3.44		0
3.45		0
3.46		0
3.47		0
3.48		0
3.49		0
3.5		0
3.51		0
3.52		0
3.53		0
3.54		0
3.55		0
3.56		0
3.57		0
3.58		0
3.59		0
3.6		0
3.61		0
3.62		0
3.63		0
3.64		0
3.65		0
3.66		0
3.67		0
3.68		0
3.69		0
3.7		0
3.71		0
3.72		0
3.73		0
3.74		0
3.75		0
3.76		0
3.77		0
3.78		0
3.79		0
3.8		0
3.81		0
3.82		0
3.83		0
3.84		0
3.85		0
3.86		0
3.87		0
3.88		0
3.89		0
3.9		0
3.91		0
3.92		0
3.93		0
3.94		0
3.95		0
3.96		0
3.97		0
3.98		0
3.99		0
4		0
